"slug","city_name_ru","hotel_name","image_url","star_rating","region_id","tripadvisor_rating","max_tripadvisor_rating","facilities","price"
"rotas_on_krasnoarmeyskya","Санкт-Петербург","Отель Rotas on Krasnoarmeyskaya","https://cdn.ostrovok.ru/t/orig/mec/d5/72/d5724abe8a60e51948d32d034b76c5d803ee5edd.jpeg",,2042,4,5,"",3086.33
"galakt_apart_apartment","Санкт-Петербург","Апартаменты Галакт Апарт","https://cdn.ostrovok.ru/t/orig/extranet/9e/3a/9e3a886b36b00a9e45752bf3462956e54daa105b.jpeg",,2042,0,5,"",2278.33
"welcome_2","Санкт-Петербург","Вэл-ком","https://cdn.ostrovok.ru/t/orig/second/1389603157/033a02b7412289f877f9d6d95f96ee46.jpg",,2042,0,5,"",3268.01
"welcome_home_ligovskij_123","Санкт-Петербург","Апартаменты Welcome Home Лиговский 123","https://cdn.ostrovok.ru/t/orig/extranet/07/45/07453632514c971f92c831b9c7d8159a73007012.jpeg",,2042,0,5,"",5838.00
"na_petrogradke_apartments","Санкт-Петербург","Апартаменты на Петроградке","https://cdn.ostrovok.ru/t/orig/extranet/78/19/781969baf14b135c38b1f152fb58964ed8906bb5.jpeg",,2042,0,5,"",8814.80
"laim_khostel","Санкт-Петербург","Лайм Хостел","https://cdn.ostrovok.ru/t/orig/extranet/fe/94/fe949f815e90f4501f6edaac5ba9cceb7d8750dd.jpeg",,2042,3.5,5,"",1602.86
"iguana_on_moskovsky","Санкт-Петербург","Мини-отель Игуана на Московском","https://cdn.ostrovok.ru/t/orig/second/65/34/6534c7dc129a316cc597407d35335847de0af067.jpeg",,2042,3,5,"",1864.29
"white_nights_apartment","Санкт-Петербург","White Nights Apartment","https://cdn.ostrovok.ru/t/orig/second/f5/3d/f53db7f937cbb29a824dacaf0c5b24babd95e451.jpeg",,2042,0,5,"",3942.29
"minigostinitsa_roial_antares","Санкт-Петербург","Мини-гостиница Роял Антарес","https://cdn.ostrovok.ru/t/orig/extranet/media/a3f957623c284e03b7c7f866e47b469a.jpg",,2042,4,5,"",2973.48
"apartamentyi_na_goncharnoj_15_a","Санкт-Петербург","Апартаменты на Гончарной","https://cdn.ostrovok.ru/t/orig/extranet/18/d7/18d753f24207f098fb09c9b374ab7c1662a863de.jpeg",,2042,0,5,"",2700.00
"global_view_2_bed","Лондон","Global View - 2 Bed","https://cdn.ostrovok.ru/t/orig/mec/a2/c8/a2c83cee3ee20204f74bd654b4a82268e40d8282.jpeg",,2114,0,5,"",14272.83
"pax_lodge","Лондон","Pax Lodge Hostel","https://cdn.ostrovok.ru/t/orig/laterooms/a0/1c/a01c12cadf2d20c741065bc1ad89cbca839ef69c.jpeg",,2114,4.5,5,"",768.53
"go_native_canary_wharf","Лондон","Go Native Canary Wharf","https://cdn.ostrovok.ru/t/orig/second2/1389613576/0fe2ee8214f0c61cfd7af706b083f787.jpg",,2114,4.5,5,"",14954.27
"annexe_rooms","Лондон","Annex Rooms","https://cdn.ostrovok.ru/t/orig/mec/hotels/5000000/4690000/4680800/4680796/4680796_19_b.jpg",,2114,2.5,5,"",8616.50
"finestay__ladbroke_grove","Лондон","onefinestay - Ladbroke Grove private homes","https://cdn.ostrovok.ru/t/orig/second/6c/2e/6c2ef3614f120c3634ad909fe3a6f7865dd4ffca.jpeg",,2114,0,5,"",17643.32
"hatbox_studios","Лондон","Hatbox Studios","https://cdn.ostrovok.ru/t/orig/second/ab/08/ab08d4cb1429f48d562994ed8a67055b29e2408d.jpeg",,2114,3,5,"Бесплатный интернет",15196.77
"finestay__westborne_grove","Лондон","onefinestay - Westbourne Grove private homes","https://cdn.ostrovok.ru/t/orig/second/23/ff/23ffc5831d672b28f5c4b757fca27206b8473281.jpeg",,2114,4.5,5,"",27076.48
"sunbury_house","Лондон","Sunbury House","https://cdn.ostrovok.ru/t/orig/second/8f/82/8f8289a68f9e847d4cf5d42b80342ac95d0195d8.jpeg",,2114,0,5,"",3610.09
"holiday_inn_express_dunstable","Лондон","Holiday Inn Express Dunstable","https://cdn.ostrovok.ru/t/orig/mec/a7/6f/a76f7b16d3b3c7cf442d239602c5038c8a5f70d8.jpeg",,2114,4,5,"",4372.91
"adria_hotel_2","Лондон","Adria Hotel","https://cdn.ostrovok.ru/t/orig/mec/92/4c/924c6b953be634cba0e7f5f9e7550d2cdd85cd6a.jpeg",,2114,4,5,"",8320.08
"spectacular_apartment_with_amazing_views_","Лондон","Spectacular Apartment With Amazing Views","https://cdn.ostrovok.ru/t/orig/second2/1429996256/51061b1e8d6db565ece8663a62347efc.jpg",,2114,0,5,"Бесплатный интернет,Спа-услуги",15196.77
"hyde_park_premier_london_paddington_2","Лондон","Park Grand London Lancaster Gate","https://cdn.ostrovok.ru/t/orig/mec/hotels/2000000/1410000/1402900/1402886/1402886_39_b.jpg",,2114,4.5,5,"",14888.66
"city_continental_kensington_london","Лондон","City Continental Kensington London","https://cdn.ostrovok.ru/t/orig/mec/95/2e/952ea2db6f9031d89136f6a18768713f2f051bb5.jpeg",,2114,3,5,"",7928.04
"holland_park_lifestyle","Лондон","Holland Park Lifestyle","https://cdn.ostrovok.ru/t/orig/second/cf/ca/cfcaf4bfef74147dfced5793f4f3ddcffbdb0743.jpeg",,2114,2,5,"",8616.50
"the_fitrovia_townhouses","Лондон","Flexiflat The Fitzrovia Townhouses","https://cdn.ostrovok.ru/t/orig/mec/5f/9e/5f9e6c9892bedc22f3a3b62acc905fa2838ebdda.jpeg",,2114,0,5,"",13576.21
"twenty_nevern_square_hotel_2","Лондон","Twenty Nevern Square Hotel","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/890000/888600/888586/888586_47_b.jpg",,2114,4,5,"",9636.60
"premier_inn_london_city","Лондон","Premier Inn London City - Tower Hill","https://cdn.ostrovok.ru/t/orig/carsolize/91/ec/91ec970e1f87cc6479ed8cef0ff092d6182b2483.jpeg",,2114,4.5,5,"",10276.70
"collin_house","Лондон","Collin House","https://cdn.ostrovok.ru/t/orig/second/81/ee/81ee6aedbfcaf4e670aef8da6288b9d834365e54.jpeg",,2114,3,5,"",5009.89
"onefinestay_chelsea_private_homes","Лондон","onefinestay - Chelsea private homes","https://cdn.ostrovok.ru/t/orig/second/25/49/2549bdf09d550969eec14509097a614b221386e7.jpeg",,2114,0,5,"",27936.89
"lodge_51","Лондон","Lodge 51","https://cdn.ostrovok.ru/t/orig/mec/hotels/4000000/3030000/3024500/3024483/3024483_8_b.jpg",,2114,2.5,5,"",5892.92
"advenus_hotel","Львов","Advenus Hotel","https://cdn.ostrovok.ru/t/orig/second/4c/93/4c930c56380de6ec80ede4b838cbab102d9ee2c8.jpeg",,2175,0,5,"",3434.74
"santa","Львов","Santa","https://cdn.ostrovok.ru/t/orig/second/8b/7b/8b7b6cbcb6fc1960a43a80a105a858ac621875f4.jpeg",,2175,0,5,"",3434.74
"heart_of_lviv","Львов","Heart of Lviv","https://cdn.ostrovok.ru/t/orig/second/35/65/3565e735166d203cf67d47c26251db40ed71fc02.jpeg",,2175,5,5,"",3434.74
"guest_house_inn_lviv","Львов","Гостевой Дом  Inn Lviv","https://cdn.ostrovok.ru/t/orig/second/98/30/98306227979ec77d41d35222668a92c933e58dd0.jpeg",,2175,5,5,"",2123.58
"soborniy_hostel_","Львов","Soborniy Hostel","https://cdn.ostrovok.ru/t/orig/second/7a/b9/7ab9825038d965743f3c0ba3bc99a86026f93896.jpeg",,2175,0,5,"",686.28
"otel_gerold","Львов","Отель Герольд","https://cdn.ostrovok.ru/t/orig/extranet/media/943c46cd7dc24e2fac804eaa5cc1e547.jpg",,2175,5,5,"",2704.63
"lvivs_prospekt_shevchenka_apartments","Львов","Lviv's Prospekt Shevchenka apartments","https://cdn.ostrovok.ru/t/orig/second/e7/81/e781a1055fd2a9ea30c364f15b68ecf0d2f31775.jpeg",,2175,0,5,"Бесплатный интернет",5783.55
"hostel_lviv","Львов","Хостел Lviv","https://cdn.ostrovok.ru/t/orig/extranet/77/6d/776db4819ef8801a66fb9638a3ce140f9a98dd36.jpeg",,2175,0,5,"",686.28
"soviet_home_hostel_2","Львов","Hollywood Home Hostel","https://cdn.ostrovok.ru/t/orig/extranet/media/f5a66b92834747d08a9547abf1792541.jpg",,2175,4.5,5,"",686.28
"eney_hostel","Львов","Eney Hostel","https://cdn.ostrovok.ru/t/orig/second/07/8d/078d80031e40681612c9fd1c65665dc387b60553.jpeg",,2175,0,5,"",686.28
"otel_u_biurgera","Львов","У Бюргера","https://cdn.ostrovok.ru/t/orig/extranet/media/7970c9e7f33741219e28d1242a77d7a7.jpg",,2175,0,5,"Бесплатный интернет,Парковка,Бар/Ресторан",5139.70
"rius_hotel","Львов","Rius Hotel","https://cdn.ostrovok.ru/t/orig/second/eb/03/eb030e324925716d229332a92f2016d0efd5cc16.jpeg",,2175,4,5,"",4459.52
"hostel_panorami_center","Львов","Хостел Panorami Center","https://cdn.ostrovok.ru/t/orig/extranet/26/20/26209a144b52a77fba76fef3bbe3ba7e7483aee2.jpeg",,2175,5,5,"",686.28
"otel_atlas_deluxe","Львов","Атлас Делюкс","https://cdn.ostrovok.ru/t/orig/extranet/media/08fec4db75d747989c2d8073f0d53944.jpg",,2175,4.5,5,"",6073.94
"v_serdtsi_lvova_","Львов","В Сердце Львова","https://cdn.ostrovok.ru/t/orig/second/2b/a2/2ba2607cf4a615ad3941f9863fc7fef73df72e75.jpeg",,2175,0,5,"",3434.74
"2stage_apt_on_schepkina_str","Львов","2 Stage Apt On Schepkina Str.","https://cdn.ostrovok.ru/t/orig/second/1b/38/1b38fe5b4e9c1a0cd5b8b10a3e55ec2fc6dbd280.jpeg",,2175,0,5,"",3434.74
"lvivs_university_apartments","Львов","Lviv's University apartments","https://cdn.ostrovok.ru/t/orig/second/65/fe/65fe2a46fa0e35eea502c60293ddada5f98fe762.jpeg",,2175,0,5,"Бесплатный интернет,Парковка",5783.55
"splash_hostel","Львов","Хостел Splash","https://cdn.ostrovok.ru/t/orig/extranet/b1/3c/b13cbe4da38b56fea691d18b59bd0e90e2bca1a2.jpeg",,2175,0,5,"",686.28
"historical_centre_apartments","Львов","Historical Centre Apartments","https://cdn.ostrovok.ru/t/orig/second2/1389613903/0238fa40cf1eda91e37cbf4867ae6de5.jpg",,2175,0,5,"",5783.55
"astoriya_hotel","Львов","Отель Астория","https://cdn.ostrovok.ru/t/orig/extranet/media/9d1ba01dc5734c668dd8ea606e030289.jpg",,2175,4.5,5,"",6818.85
"muchomadrid_apartments","Мадрид","Muchomadrid Apartments","https://cdn.ostrovok.ru/t/orig/second/f7/a1/f7a136aad98c4ce947fdddac52387eb1f3ccbdbb.jpeg",,2198,0,5,"",6540.50
"_0x3343c","Мадрид","Fuencarral Rooms","https://cdn.ostrovok.ru/t/orig/second/d5/60/d560b59eb9999822f6d98ccd7b9e9653ec63a172.jpeg",,2198,4.5,5,"",7794.22
"hostal_riesco","Мадрид","Hostal Riesco","https://cdn.ostrovok.ru/t/orig/second/6e/61/6e6190de4a2cf3bc298ecb5c7a06a5b204bc2540.jpeg",,2198,4,5,"",4407.81
"hotel_unico_madrid","Мадрид","Unico Hotel","https://cdn.ostrovok.ru/t/orig/second/f1/12/f1128f8ef6bef34b21523152577e23ad07333670.jpeg",,2198,4.5,5,"",25801.51
"splendom_suites_gran_via","Мадрид","Splendom Suites Gran Vía","https://cdn.ostrovok.ru/t/orig/carsolize/d7/f7/d7f79c6fdae960b94cdc78b65048c514ec72096f.jpeg",,2198,4.5,5,"",15979.95
"hostal_trevinca","Мадрид","Hostal Trevinca","https://cdn.ostrovok.ru/t/orig/second/9a/9c/9a9cb5cbcd91f7de9f0aabfc14b6a3adae8ca0ed.jpeg",,2198,3.5,5,"",4407.81
"petit_palace_madrid_aeropuerto","Мадрид","Petit Palace Madrid Aeropuerto","https://cdn.ostrovok.ru/t/orig/second2/1389642021/deb386a995a4918e9ebc3d61de080b79.jpg",,2198,3.5,5,"",5096.59
"room007_ventura_hostel__shared_rooms","Мадрид","Room007 Ventura Hostel","https://cdn.ostrovok.ru/t/orig/laterooms/hotelphotos/laterooms/273205/gallery/room007-ventura-hostel-madrid_101220121114214135.jpg",,2198,4.5,5,"",4123.29
"funway_academic_resort","Мадрид","Funway Academic Resort - Adults Only","https://cdn.ostrovok.ru/t/orig/second/7d/fb/7dfb704c8413d7703a30f5743699ac68d1fb973b.jpeg",,2198,3.5,5,"",4820.00
"santa_ana_star_ii","Мадрид","Santa Ana Star","https://cdn.ostrovok.ru/t/orig/second/1e/d5/1ed5a4f6e3ad764d5e54020ce82fe35fc56c1329.jpeg",,2198,0,5,"",7794.22
"hotel_osuna","Мадрид","Hotel Osuna","https://cdn.ostrovok.ru/t/orig/second/bb/2f/bb2f2f610402bd963301a2af7c105a2c5613bdca.jpeg",,2198,2.5,5,"",5252.62
"apartamentos_en_sol","Мадрид","Apartamentos en Sol","https://cdn.ostrovok.ru/t/orig/second/e7/cd/e7cdcc3194613a3da2df6895939c4eaad14f55f9.jpeg",,2198,4,5,"",11091.05
"holiday_inn_madrid_calle_alcala","Мадрид","Holiday Inn Madrid - Calle Alcala","https://cdn.ostrovok.ru/t/orig/second2/1389632072/51404dc8c23c159a5f8d191fb89a5581.jpg",,2198,4,5,"",6390.00
"piso_luminoso_2","Мадрид","Piso Luminoso","https://cdn.ostrovok.ru/t/orig/second/ba/a5/baa5944eef9547c8d2aaf7451446fb2d212971da.jpeg",,2198,0,5,"",7794.22
"navas_de_tolosa_2","Мадрид","Navas De Tolosa","https://cdn.ostrovok.ru/t/orig/second/80/15/80150b3ebde3f859e14b2aaa70c8fe7e69d20a21.jpeg",,2198,0,5,"",6540.50
"hostal_abadia","Мадрид","Hostal Abadia","https://cdn.ostrovok.ru/t/orig/extranet/media/8a5f61756311466a894bc943da18ffbd.jpg",,2198,4,5,"",6890.00
"hostal_lisboa","Мадрид","Hostal Lisboa","https://cdn.ostrovok.ru/t/orig/second/09/32/0932823b2cc73907562524b181a1a0ccb8fb71f8.jpeg",,2198,4,5,"",5659.88
"_0x3bac3","Мадрид","Opera Garden Penthouse","https://cdn.ostrovok.ru/t/orig/second/5a/e7/5ae79bd58d9f19b54bd1a44c393d9f9002952a6f.jpeg",,2198,0,5,"",7794.22
"madrid_centre_apartments","Мадрид","Suites You Mercury","https://cdn.ostrovok.ru/t/orig/second/7a/ac/7aac764862d264d1bcf9bc5bc548e7be3cd0d25d.jpeg",,2198,4,5,"",7263.39
"hostal_don_diego","Мадрид","Hostal Don Diego","https://cdn.ostrovok.ru/t/orig/laterooms/27/c2/27c2a66ff08aff51365bfe02e5f2e734cb653338.jpeg",,2198,3.5,5,"",6370.74
"the_luxury_milano","Милан","The Luxury Milano","https://cdn.ostrovok.ru/t/orig/mec/hotels/10000000/9350000/9346100/9346081/9346081_13_b.jpg",,2302,4.5,5,"",6360.34
"mister_house_apartment_buonarroti","Милан","Mister House Apartment Buonarroti","https://cdn.ostrovok.ru/t/orig/mec/ac/34/ac34e43b39aae2d498e8697f7caf70a93f4b5d68.jpeg",,2302,0,5,"",8868.81
"_0x3d2e2","Милан","Solaria 4D In Luxury Skyscraper","https://cdn.ostrovok.ru/t/orig/second/10/0f/100f11f49ccd57f1394dcb67e0142a56e5239d4a.jpeg",,2302,0,5,"",11659.61
"hotel_flora_2","Милан","Отель Flora","https://cdn.ostrovok.ru/t/orig/extranet/31/69/3169454f1aa8a5a7f671e3427bd3f0e50177c9a9.jpeg",,2302,4,5,"",7104.74
"allegro_apartments_duomo","Милан","Allegro Apartments Duomo","https://cdn.ostrovok.ru/t/orig/mec/63/10/6310837a263d3b60517d6f078a62bfeb0ae5b484.jpeg",,2302,4.5,5,"",8868.81
"wbh_navigli","Милан","WBH Navigli","https://cdn.ostrovok.ru/t/orig/second/05/37/0537b041fd2d0a3b8574182ca4202e39da575fa8.jpeg",,2302,4.5,5,"",11659.61
"hotel_amendola_fiera","Милан","Hotel Amendola Fiera","https://cdn.ostrovok.ru/t/orig/second/57/5b/575b7733e49bc1b752ae0214ddf710e9f46aa2d7.jpeg",,2302,3.5,5,"",4734.00
"guini_tempapartment","Милан","Guini Tempapartment","https://cdn.ostrovok.ru/t/orig/second/65/7c/657c6fdb890ce059079ad7e3c2c10c4914732c0b.jpeg",,2302,0,5,"",11659.61
"eustachi_2505_milan_hld_37315","Милан","Eustachi 2505 Milan Hld 37315","https://cdn.ostrovok.ru/t/orig/carsolize/87/61/8761ddb2659e90f8efd8624d457661ce9d4c555d.jpeg",,2302,0,5,"",7226.27
"easyhomes_san_babila_monforte","Милан","easyhomes - San Babila Monforte","https://cdn.ostrovok.ru/t/orig/second/cf/7f/cf7fe2ee86343d6a70d31a00b4579504e9fbb069.jpeg",,2302,0,5,"",11519.60
"casa_moro","Милан","Casa Moro","https://cdn.ostrovok.ru/t/orig/second/b0/2c/b02c9b2f3d78af39cad2ab72f22810ff99c39eb9.jpeg",,2302,0,5,"",10988.35
"rio","Милан","Hotel Rio","https://cdn.ostrovok.ru/t/orig/second/db/f1/dbf1012c16b6d1f41921844d2386ad3f2f22de5a.jpeg",,2302,3.5,5,"",7593.50
"hemeras_boutique_house","Милан","Hemeras Boutique House Duomo","https://cdn.ostrovok.ru/t/orig/second/68/a7/68a705728b5cd2b2c4aeedc3e6a74562da1ead72.jpeg",,2302,0,5,"",10475.78
"italianway_apartments_san_gottardo","Милан","Italianway Apartments - San Gottardo","https://cdn.ostrovok.ru/t/orig/mec/d5/36/d536dc12143ed7dc74514803ebf26e6fe0cf7fc4.jpeg",,2302,0,5,"",4395.00
"luci_a_san_siro","Милан","Luci a San Siro","https://cdn.ostrovok.ru/t/orig/second/fa/4e/fa4efa8ed43d601ee9e200487804a5f0baa73a44.jpeg",,2302,4,5,"",5606.25
"hotel_delle_nazioni_2","Милан","Hotel Delle Nazioni","https://cdn.ostrovok.ru/t/orig/content/ef/5c/ef5cba99e97b90137f7dca93aaea9054b23ef3c4.jpeg",,2302,3,5,"",6937.00
"monte_amiata_rooms","Милан","Monte Amiata Rooms","https://cdn.ostrovok.ru/t/orig/second/cb/fc/cbfca7526571dbc32fe04ba5ee317e60ee13de0a.jpeg",,2302,5,5,"",11659.61
"the_gray__a_sina_hotel","Милан","Sina The Gray","https://cdn.ostrovok.ru/t/orig/mec/48/8a/488a7ddcf20d897786cffc3201f1cbed463cd4c0.jpeg",,2302,4,5,"",21954.88
"hotel_nettuno_5","Милан","Hotel Nettuno","https://cdn.ostrovok.ru/t/orig/content/79/f1/79f1121a05d963d512bc42c52e9a8c8598dd61fd.jpeg",,2302,3.5,5,"",4519.42
"le_meridien_gallia","Милан","Excelsior Hotel Gallia, a Luxury Collection Hotel, Milan","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/20000/10500/10422/10422_128_b.jpg",,2302,4.5,5,"",23111.64
"hotel_bogorodskoe","Москва","Hotel Bogorodskoe","https://cdn.ostrovok.ru/t/orig/second/34/99/34997f7bce7fb6cc0b7d1b63e6085c219c909322.jpeg",,2395,4,5,"",3870.59
"aparthotel_spasatel","Москва","Апарт-Отель Спасатель","https://cdn.ostrovok.ru/t/orig/extranet/ec/46/ec46c42d6aba9b196010b0f69729872365645816.jpeg",,2395,0,5,"",2599.93
"na_vadkovskom_megapolis_1_apartments","Москва","Апартаменты на Вадковском Мегаполис - 1","https://cdn.ostrovok.ru/t/orig/extranet/b3/8c/b38cd4cd7688d40f77670f23c1ca4df6a01e6a2b.jpeg",,2395,0,5,"",2560.33
"on_novinsky_boulevard_apartments","Москва","Апартаменты на Новинском Бульваре","https://cdn.ostrovok.ru/t/orig/extranet/96/2d/962dbf1b6a832483e145995c1e5121899d6e43ab.jpeg",,2395,0,5,"",4351.13
"apartamentyi_na_bolshoj_cheremushkinskoj","Москва","Апартаменты на Большой Черемушкинской","https://cdn.ostrovok.ru/t/orig/extranet/0b/d3/0bd3546448bea2b121cd39f5533f2c2ba2033402.jpeg",,2395,0,5,"Бесплатный интернет",2250.00
"vavilon_15","Москва","Хостел Вавилон 15","https://cdn.ostrovok.ru/t/orig/second/6e/d3/6ed3fde76ba3d0fe436516c8c89ba462506eb070.jpeg",,2395,0,5,"",481.00
"na_chernyahovskogo_apartments","Москва","Апартаменты на Черняховского","https://cdn.ostrovok.ru/t/orig/second/4a/c5/4ac5602bc060d1007ab04e1f59586162570d75d6.jpeg",,2395,0,5,"",2790.00
"minigostinitsa_na_tverskoj","Москва","Апартаменты на Тверской","https://cdn.ostrovok.ru/t/orig/extranet/f3/11/f3112cf3557bfb48098ae0ecba47d0e0f44c9266.jpeg",,2395,0,5,"",2375.00
"drop_inn_3","Москва","Мини-Отель Drop Inn","https://cdn.ostrovok.ru/t/orig/extranet/cc/0e/cc0e4dedf51dca7262128c349df8b5124ce9bfa2.jpeg",,2395,0,5,"",690.00
"capital_hostel_2","Москва","Гостевой дом Capital","https://cdn.ostrovok.ru/t/orig/extranet/media/187b48097a614d55a52768736c8964f8.jpg",,2395,3.5,5,"",1843.89
"domumetro_na_rossoshanskoj_53_apartments","Москва","Апартаменты Domumetro на Россошанской 5/3","https://cdn.ostrovok.ru/t/orig/extranet/6a/b2/6ab20e50bc7202c45c46fc8faea4b639a15ccabd.jpeg",,2395,0,5,"",2214.00
"serviced_apartment_dubininskaya","Москва","Serviced Apartment Dubininskaya","https://cdn.ostrovok.ru/t/orig/laterooms/hotelphotos/laterooms/216461/gallery/serviced-apartment-dubininskaya_090720100755169931.jpg",,2395,0,5,"",4351.13
"gostinitsa_pervomaiskaia_2","Москва","Гостиница Первомайская","https://cdn.ostrovok.ru/t/orig/mec/d2/f7/d2f72b31a9789822dbec095c7050ff84f02017bc.jpeg",,2395,3.5,5,"",2096.50
"gostinitsa_globus","Москва","Отель Глобус","https://cdn.ostrovok.ru/t/orig/ostrovok/7d/db/7ddbcd2c555c6215e6fd530cdbf25bb205c60bee.jpeg",,2395,3.5,5,"",3029.10
"gnezdo_hostel_","Москва","Gnezdo Hostel","https://cdn.ostrovok.ru/t/orig/second2/1430178717/b0484aa27a30b19ab32023e921192f18.jpg",,2395,0,5,"",774.34
